FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_hydro_2020.737,737,Wells,PUD No 1 of Douglas County,Electric Utility,Pateros,Douglas,Washington,98846,hydroelectric,840,Conventional Hydroelectric
powerplant_hydro_2020.738,738,Priest Rapids,PUD No 2 of Grant County,Electric Utility,Mattawa,Grant,Washington,99349,hydroelectric,950,Conventional Hydroelectric
powerplant_hydro_2020.739,739,Wanapum,PUD No 2 of Grant County,Electric Utility,Beverly,Grant,Washington,99321,hydroelectric,1098,Conventional Hydroelectric
powerplant_hydro_2020.740,740,Box Canyon,PUD No 1 of Pend Oreille County,Electric Utility,Ione,Pend Oreille,Washington,99139,hydroelectric,90,Conventional Hydroelectric
powerplant_hydro_2020.741,741,The Dalles,USACE Northwestern Division,Electric Utility,The Dalles,Wasco,Oregon,97058,hydroelectric,1766.7,Conventional Hydroelectric
powerplant_hydro_2020.742,742,Alder,City of Tacoma - (WA),Electric Utility,La Grande,Pierce,Washington,98348,hydroelectric,50.4,Conventional Hydroelectric
powerplant_hydro_2020.743,743,Cushman 1,City of Tacoma - (WA),Electric Utility,Shelton,Mason,Washington,98584,hydroelectric,53.4,Conventional Hydroelectric
powerplant_hydro_2020.744,744,Cushman 2,City of Tacoma - (WA),Electric Utility,Shelton,Mason,Washington,98584,hydroelectric,93.6,Conventional Hydroelectric
powerplant_hydro_2020.745,745,LaGrande,City of Tacoma - (WA),Electric Utility,La Grande,Pierce,Washington,98348,hydroelectric,64,Conventional Hydroelectric
powerplant_hydro_2020.746,746,Mayfield,City of Tacoma - (WA),Electric Utility,Silver Creek,Lewis,Washington,98585,hydroelectric,164,Conventional Hydroelectric
powerplant_hydro_2020.747,747,Mossyrock,City of Tacoma - (WA),Electric Utility,Silver Creek,Lewis,Washington,98585,hydroelectric,343,Conventional Hydroelectric
powerplant_hydro_2020.748,748,Chief Joseph,USACE Northwestern Division,Electric Utility,Bridgeport,Douglas,Washington,98813,hydroelectric,2409.8,Conventional Hydroelectric
powerplant_hydro_2020.749,749,Ice Harbor,USACE Northwestern Division,Electric Utility,Burbank,Walla Walla,Washington,99323,hydroelectric,523,Conventional Hydroelectric
powerplant_hydro_2020.750,750,Little Goose,USACE Northwestern Division,Electric Utility,Dayton,Columbia,Washington,99328,hydroelectric,810,Conventional Hydroelectric
powerplant_hydro_2020.751,751,Lower Monumental,USACE Northwestern Division,Electric Utility,Kahlotus,Walla Walla,Washington,99335,hydroelectric,752,Conventional Hydroelectric
powerplant_hydro_2020.752,752,Packwood,Energy Northwest,Electric Utility,Packwood,Lewis,Washington,98361,hydroelectric,26,Conventional Hydroelectric
powerplant_hydro_2020.753,753,Biron,Consolidated Water Power Co,Electric Utility,Biron,Wood,Wisconsin,54494,hydroelectric,5.4,Conventional Hydroelectric
powerplant_hydro_2020.754,754,Du Bay,Consolidated Water Power Co,Electric Utility,Eau Pleine,Portage,Wisconsin,54455,hydroelectric,7.2,Conventional Hydroelectric
powerplant_hydro_2020.755,755,Stevens Point,Consolidated Water Power Co,Electric Utility,Stevens Point,Portage,Wisconsin,54481,hydroelectric,4.8,Conventional Hydroelectric
powerplant_hydro_2020.756,756,Wisconsin Rapids,Consolidated Water Power Co,Electric Utility,Wisconsin Rapids,Wood,Wisconsin,54495,hydroelectric,8.8,Conventional Hydroelectric
powerplant_hydro_2020.757,757,Whiting,Consolidated Water Power Co,Electric Utility,Whiting,Portage,Wisconsin,54481,hydroelectric,5.1,Conventional Hydroelectric
powerplant_hydro_2020.758,758,Big Falls,Northern States Power Co - Minnesota,Electric Utility,Glen Fora,Rusk,Wisconsin,54563,hydroelectric,3.3,Conventional Hydroelectric
powerplant_hydro_2020.759,759,Ladysmith Dam,Northern States Power Co - Minnesota,Electric Utility,Ladysmith,Rusk,Wisconsin,54848,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.760,760,Thornapple,Northern States Power Co - Minnesota,Electric Utility,Bruce,Rusk,Wisconsin,54848,hydroelectric,0.8,Conventional Hydroelectric
powerplant_hydro_2020.761,761,White River (WI),Northern States Power Co - Minnesota,Electric Utility,Ashland,Ashland,Wisconsin,54806,hydroelectric,0.4,Conventional Hydroelectric
powerplant_hydro_2020.762,762,Arpin Dam,Renewable World Energies LLC,IPP Non-CHP,Radisson,Sawyer,Wisconsin,54867,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.763,763,Cedar Falls (WI),Northern States Power Co - Minnesota,Electric Utility,Menomonie,Dunn,Wisconsin,54751,hydroelectric,3.6,Conventional Hydroelectric
powerplant_hydro_2020.764,764,Chippewa Falls,Northern States Power Co - Minnesota,Electric Utility,Chippewa Falls,Chippewa,Wisconsin,54729,hydroelectric,12.1,Conventional Hydroelectric
powerplant_hydro_2020.765,765,Dells,Northern States Power Co - Minnesota,Electric Utility,Eau Claire,Eau Claire,Wisconsin,54701,hydroelectric,7.3,Conventional Hydroelectric
powerplant_hydro_2020.766,766,Holcombe,Northern States Power Co - Minnesota,Electric Utility,Holcombe,Chippewa,Wisconsin,54745,hydroelectric,21.9,Conventional Hydroelectric
powerplant_hydro_2020.767,767,Jim Falls,Northern States Power Co - Minnesota,Electric Utility,Jim Falls,Chippewa,Wisconsin,54748,hydroelectric,25,Conventional Hydroelectric
powerplant_hydro_2020.768,768,Menomonie,Northern States Power Co - Minnesota,Electric Utility,Menomonie,Dunn,Wisconsin,54751,hydroelectric,2.2,Conventional Hydroelectric
powerplant_hydro_2020.769,769,St Croix Falls,Northern States Power Co - Minnesota,Electric Utility,St Croix Falls,Polk,Wisconsin,54024,hydroelectric,15.2,Conventional Hydroelectric
powerplant_hydro_2020.770,770,Trego,Northern States Power Co - Minnesota,Electric Utility,Hayward,Washburn,Wisconsin,54888,hydroelectric,0.7,Conventional Hydroelectric
powerplant_hydro_2020.771,771,Wissota,Northern States Power Co - Minnesota,Electric Utility,Chippewa Falls,Chippewa,Wisconsin,54729,hydroelectric,18,Conventional Hydroelectric
powerplant_hydro_2020.772,772,Clam River Dam,Renewable World Energies LLC,IPP Non-CHP,Danbury,Burnett,Wisconsin,54830,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.773,773,Danbury Dam,Renewable World Energies LLC,IPP Non-CHP,Danbury,Burnett,Wisconsin,54830,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.774,774,Appleton,Wisconsin Electric Power Co,Electric Utility,Appleton,Outagamie,Wisconsin,54915,hydroelectric,2.2,Conventional Hydroelectric
powerplant_hydro_2020.775,775,Oconto Falls Upper,N E W Hydro LLC,IPP Non-CHP,Oconto Falls,Oconto,Wisconsin,54154,hydroelectric,1.1,Conventional Hydroelectric
powerplant_hydro_2020.776,776,Pine,Wisconsin Electric Power Co,Electric Utility,Florence,Florence,Wisconsin,54121,hydroelectric,3.6,Conventional Hydroelectric
powerplant_hydro_2020.777,777,Kilbourn,Wisconsin Power & Light Co,Electric Utility,Wisconsin Dells,Columbia,Wisconsin,53965,hydroelectric,9.5,Conventional Hydroelectric
powerplant_hydro_2020.778,778,Prairie Du Sac,Wisconsin Power & Light Co,Electric Utility,Prairie du Sac,Sauk,Wisconsin,53578,hydroelectric,29,Conventional Hydroelectric
powerplant_hydro_2020.779,779,Alexander,Wisconsin Public Service Corp,Electric Utility,Merrill,Lincoln,Wisconsin,54452,hydroelectric,4.2,Conventional Hydroelectric
powerplant_hydro_2020.780,780,Caldron Falls,Wisconsin Public Service Corp,Electric Utility,Town of Stephenson,Marinette,Wisconsin,54114,hydroelectric,6.8,Conventional Hydroelectric
powerplant_hydro_2020.781,781,Grandfather Falls,Wisconsin Public Service Corp,Electric Utility,Irma,Lincoln,Wisconsin,54442,hydroelectric,17.2,Conventional Hydroelectric
powerplant_hydro_2020.782,782,Hat Rapids,Wisconsin Public Service Corp,Electric Utility,Rhinelander,Oneida,Wisconsin,54501,hydroelectric,1.7,Conventional Hydroelectric
powerplant_hydro_2020.783,783,High Falls (WI),Wisconsin Public Service Corp,Electric Utility,Town of Stephenson,Marinette,Wisconsin,54114,hydroelectric,7,Conventional Hydroelectric
powerplant_hydro_2020.784,784,Johnson Falls,Wisconsin Public Service Corp,Electric Utility,Town of Stephenson,Marinette,Wisconsin,54114,hydroelectric,3.4,Conventional Hydroelectric
powerplant_hydro_2020.785,785,Merrill,Wisconsin Public Service Corp,Electric Utility,Merrill,Lincoln,Wisconsin,54452,hydroelectric,2.3,Conventional Hydroelectric
powerplant_hydro_2020.786,786,Potato Rapids,Wisconsin Public Service Corp,Electric Utility,Town of Porterfield,Marinette,Wisconsin,54157,hydroelectric,1.3,Conventional Hydroelectric
powerplant_hydro_2020.787,787,Sandstone Rapids,Wisconsin Public Service Corp,Electric Utility,Town of Stephenson,Marinette,Wisconsin,54114,hydroelectric,3.8,Conventional Hydroelectric
powerplant_hydro_2020.788,788,Tomahawk,Wisconsin Public Service Corp,Electric Utility,Tomahawk,Lincoln,Wisconsin,54487,hydroelectric,2.6,Conventional Hydroelectric
powerplant_hydro_2020.789,789,Wausau,Wisconsin Public Service Corp,Electric Utility,Wausau,Marathon,Wisconsin,54401,hydroelectric,5.4,Conventional Hydroelectric
powerplant_hydro_2020.790,790,Castle Rock,Wisconsin River Power Company,Electric Utility,Adams,Adams,Wisconsin,53910,hydroelectric,13.6,Conventional Hydroelectric
powerplant_hydro_2020.791,791,Petenwell,Wisconsin River Power Company,Electric Utility,Necedah,Juneau,Wisconsin,54646,hydroelectric,20.5,Conventional Hydroelectric
powerplant_hydro_2020.792,792,Little Chute,City of Kaukauna,Electric Utility,Combined Locks,Outagamie,Wisconsin,54113,hydroelectric,3.3,Conventional Hydroelectric
powerplant_hydro_2020.793,793,New Badger,City of Kaukauna,Electric Utility,Kaukauna,Outagamie,Wisconsin,54130,hydroelectric,8,Conventional Hydroelectric
powerplant_hydro_2020.794,794,Rapide Croche,City of Kaukauna,Electric Utility,Kaukana,Outagamie,Wisconsin,54130,hydroelectric,2.4,Conventional Hydroelectric
powerplant_hydro_2020.795,795,Flambeau Hydroelectric Station,Dairyland Power Coop,Electric Utility,Ladysmith,Rusk,Wisconsin,54848,hydroelectric,22.6,Conventional Hydroelectric
powerplant_hydro_2020.796,796,Stiles,Oconto Electric Cooperative,Electric Utility,Oconto Falls,Oconto,Wisconsin,54154,hydroelectric,0.6,Conventional Hydroelectric
powerplant_hydro_2020.797,797,Fremont Canyon,U S Bureau of Reclamation,Electric Utility,Alcova,Natrona,Wyoming,82620,hydroelectric,66.8,Conventional Hydroelectric
powerplant_hydro_2020.798,798,Glendo,U S Bureau of Reclamation,Electric Utility,Glendo,Platte,Wyoming,82213,hydroelectric,38,Conventional Hydroelectric
powerplant_hydro_2020.799,799,Guernsey,U S Bureau of Reclamation,Electric Utility,Guernsey,Platte,Wyoming,82214,hydroelectric,6.4,Conventional Hydroelectric
powerplant_hydro_2020.800,800,Kortes,U S Bureau of Reclamation,Electric Utility,Sinclair,Carbon,Wyoming,82334,hydroelectric,36.6,Conventional Hydroelectric
powerplant_hydro_2020.801,801,Seminoe,U S Bureau of Reclamation,Electric Utility,Sinclair,Carbon,Wyoming,82334,hydroelectric,51.6,Conventional Hydroelectric
powerplant_hydro_2020.802,802,Shoshone (WY),U S Bureau of Reclamation,Electric Utility,Cody,Park,Wyoming,82414,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.803,803,Fontenelle,U S Bureau of Reclamation,Electric Utility,Le Barge,Lincoln,Wyoming,83101,hydroelectric,11.2,Conventional Hydroelectric
powerplant_hydro_2020.804,804,Combined Locks,City of Kaukauna,Electric Utility,Combined Locks,Outagamie,Wisconsin,54113,hydroelectric,6.2,Conventional Hydroelectric
powerplant_hydro_2020.805,805,Island Park,Fall River Rural Elec Coop Inc,Electric Utility,Island Park,Fremont,Idaho,83429,hydroelectric,4.8,Conventional Hydroelectric
powerplant_hydro_2020.806,806,PHP 1,Portland City of,Electric Utility,Sandy,Multnomah,Oregon,97055,hydroelectric,24,Conventional Hydroelectric
powerplant_hydro_2020.807,807,PHP 2,Portland City of,Electric Utility,Sandy,Clackamas,Oregon,97055,hydroelectric,13.5,Conventional Hydroelectric
powerplant_hydro_2020.808,808,Greenup Hydro,City of Hamilton - (OH),Electric Utility,Franklin Furnace,Scioto,Ohio,45629,hydroelectric,70.2,Conventional Hydroelectric
powerplant_hydro_2020.809,809,Echo Dam,City of Bountiful,Electric Utility,Echo,Summit,Utah,84024,hydroelectric,4.4,Conventional Hydroelectric
powerplant_hydro_2020.810,810,Racine,AEP Generation Resources Inc,IPP Non-CHP,Racine,Meigs,Ohio,45771,hydroelectric,20,Conventional Hydroelectric
powerplant_hydro_2020.811,811,Sherman,"Great River Hydro, LLC",IPP Non-CHP,Rowe,Franklin,Massachusetts,1367,hydroelectric,6.1,Conventional Hydroelectric
powerplant_hydro_2020.812,812,Deerfield 2,"Great River Hydro, LLC",IPP Non-CHP,Conway,Franklin,Massachusetts,1341,hydroelectric,6.6,Conventional Hydroelectric
powerplant_hydro_2020.813,813,Deerfield 3,"Great River Hydro, LLC",IPP Non-CHP,Buckland,Franklin,Massachusetts,1338,hydroelectric,6,Conventional Hydroelectric
powerplant_hydro_2020.814,814,Cornell,Northern States Power Co - Minnesota,Electric Utility,Chippewa Falls,Chippewa,Wisconsin,54729,hydroelectric,19.9,Conventional Hydroelectric
powerplant_hydro_2020.815,815,Deerfield 4,"Great River Hydro, LLC",IPP Non-CHP,Buckland,Franklin,Massachusetts,1338,hydroelectric,6,Conventional Hydroelectric
powerplant_hydro_2020.816,816,Amistad Dam & Power,International Bound & Wtr Comm,Electric Utility,Del Rio,Val Verde,Texas,78840,hydroelectric,58,Conventional Hydroelectric
powerplant_hydro_2020.817,817,Jones Bluff,USCE-Mobile District,Electric Utility,Selma,Autauga,Alabama,36703,hydroelectric,82,Conventional Hydroelectric
powerplant_hydro_2020.818,818,West Point (GA),USCE-Mobile District,Electric Utility,West Point,Troup,Georgia,31833,hydroelectric,87,Conventional Hydroelectric
powerplant_hydro_2020.819,819,Ozark,USCE-Little Rock District,Electric Utility,Ozark,Franklin,Arkansas,72949,hydroelectric,115,Conventional Hydroelectric
powerplant_hydro_2020.820,820,New Melones,U S Bureau of Reclamation,Electric Utility,Jamestown,Tuolumne,California,95376,hydroelectric,382,Conventional Hydroelectric
powerplant_hydro_2020.821,821,Crystal,U S Bureau of Reclamation,Electric Utility,Montrose,Montrose,Colorado,81401,hydroelectric,35,Conventional Hydroelectric
powerplant_hydro_2020.822,822,Grand Coulee,U S Bureau of Reclamation,Electric Utility,Grand Coulee,Grant,Washington,99133,hydroelectric,7079,Hydroelectric Pumped Storage; Conventional Hydroelectric;
powerplant_hydro_2020.823,823,Laurel Dam,USCE-Nashville District,Electric Utility,London,Laurel,Kentucky,40744,hydroelectric,61,Conventional Hydroelectric
powerplant_hydro_2020.824,824,Libby,USACE Northwestern Division,Electric Utility,Libby,Lincoln,Montana,59923,hydroelectric,525,Conventional Hydroelectric
powerplant_hydro_2020.825,825,Lost Creek,USACE Northwestern Division,Electric Utility,Trail,Jackson,Oregon,97541,hydroelectric,49,Conventional Hydroelectric
powerplant_hydro_2020.826,826,Lower Granite,USACE Northwestern Division,Electric Utility,Pomeroy,Whitman,Washington,99347,hydroelectric,802,Conventional Hydroelectric
powerplant_hydro_2020.827,827,Harris Dam,Alabama Power Co,Electric Utility,Lineville,Randolph,Alabama,36266,hydroelectric,133,Conventional Hydroelectric
powerplant_hydro_2020.828,828,W E Warne,California Dept. of Water Resources,Electric Utility,Gorman,Los Angeles,California,93243,hydroelectric,76,Conventional Hydroelectric
powerplant_hydro_2020.829,829,Rock Island,PUD No 1 of Chelan County,Electric Utility,Wenatchee,Chelan,Washington,98801,hydroelectric,503.2,Conventional Hydroelectric
powerplant_hydro_2020.830,830,Ross,City of Seattle - (WA),Electric Utility,Rockport,Whatcom,Washington,98283,hydroelectric,450,Conventional Hydroelectric
powerplant_hydro_2020.831,831,Tacoma,Public Service Co of Colorado,Electric Utility,Durango,La Plata,Colorado,81301,hydroelectric,4.6,Conventional Hydroelectric
powerplant_hydro_2020.832,832,Ames Hydro,Public Service Co of Colorado,Electric Utility,Ophir,San Miguel,Colorado,81426,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.833,833,Apple River,Northern States Power Co - Minnesota,Electric Utility,Somerset,St Croix,Wisconsin,54025,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.834,834,Swift 2,PacifiCorp,Electric Utility,Cougar,Cowlitz,Washington,98616,hydroelectric,65,Conventional Hydroelectric
powerplant_hydro_2020.835,835,Ozark Beach,Empire District Electric Co,Electric Utility,Forsyth,Taney,Missouri,65653,hydroelectric,16,Conventional Hydroelectric
powerplant_hydro_2020.836,836,Cooper Lake,Chugach Electric Assn Inc,Electric Utility,Cooper Landing,Kenai Peninsula,Alaska,99572,hydroelectric,19.4,Conventional Hydroelectric
powerplant_hydro_2020.837,837,Purple Lake,Metlakatla Power & Light,Electric Utility,Metlakatla,Prince of Wales Ketchikan,Alaska,99926,hydroelectric,3.9,Conventional Hydroelectric
powerplant_hydro_2020.838,838,Felt,Fall River Rural Elec Coop Inc,Electric Utility,Felt,Teton,Idaho,83424,hydroelectric,5.9,Conventional Hydroelectric
powerplant_hydro_2020.839,839,Dwight,"Central Rivers Power MA, LLC",IPP Non-CHP,Chicopee,Hampden,Massachusetts,1020,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.840,840,Indian Orchard,"Central Rivers Power MA, LLC",IPP Non-CHP,Indian Orchard,Hampden,Massachusetts,1151,hydroelectric,3.7,Conventional Hydroelectric
powerplant_hydro_2020.841,841,Turners Falls,"FirstLight Power Resources, Inc. - MA",IPP Non-CHP,Montague,Franklin,Massachusetts,1376,hydroelectric,6.4,Conventional Hydroelectric
powerplant_hydro_2020.842,842,Strawberry Creek,Lower Valley Energy Inc,Electric Utility,Bedford,Lincoln,Wyoming,83112,hydroelectric,1.5,Conventional Hydroelectric
powerplant_hydro_2020.843,843,Swift Creek,Lower Valley Energy Inc,Electric Utility,Afton,Lincoln,Wyoming,83110,hydroelectric,1.7,Conventional Hydroelectric
powerplant_hydro_2020.844,844,Anderson Ranch,U S Bureau of Reclamation,Electric Utility,Mountain Home,Elmore,Idaho,83647,hydroelectric,40,Conventional Hydroelectric
powerplant_hydro_2020.845,845,Black Canyon,U S Bureau of Reclamation,Electric Utility,Emmet,Gem,Idaho,83617,hydroelectric,10.2,Conventional Hydroelectric
powerplant_hydro_2020.846,846,Boise R Diversion,U S Bureau of Reclamation,Electric Utility,Boise,Ada,Idaho,83706,hydroelectric,3.3,Conventional Hydroelectric
powerplant_hydro_2020.847,847,Minidoka,U S Bureau of Reclamation,Electric Utility,Rupert,Minidoka,Idaho,83350,hydroelectric,27.7,Conventional Hydroelectric
powerplant_hydro_2020.848,848,Canyon Ferry,U S Bureau of Reclamation,Electric Utility,Helena,Lewis and Clark,Montana,59601,hydroelectric,57.6,Conventional Hydroelectric
powerplant_hydro_2020.849,849,Elephant Butte,U S Bureau of Reclamation,Electric Utility,Truth or Consequences,Sierra,New Mexico,87901,hydroelectric,27.9,Conventional Hydroelectric
powerplant_hydro_2020.850,850,Green Springs,U S Bureau of Reclamation,Electric Utility,Columbia Falls,Jackson,Oregon,97520,hydroelectric,17.2,Conventional Hydroelectric
powerplant_hydro_2020.851,851,Deer Creek (UT),U S Bureau of Reclamation,Electric Utility,Heber,Wasatch,Utah,84601,hydroelectric,5.4,Conventional Hydroelectric
powerplant_hydro_2020.852,852,Flaming Gorge,U S Bureau of Reclamation,Electric Utility,Dutch John,Daggett,Utah,84023,hydroelectric,151.8,Conventional Hydroelectric
powerplant_hydro_2020.853,853,Chandler,U S Bureau of Reclamation,Electric Utility,Benton City,Benton,Washington,99320,hydroelectric,12,Conventional Hydroelectric
powerplant_hydro_2020.854,854,Roza,U S Bureau of Reclamation,Electric Utility,Yakima,Yakima,Washington,98901,hydroelectric,12.9,Conventional Hydroelectric
powerplant_hydro_2020.855,855,Heart Mountain,U S Bureau of Reclamation,Electric Utility,Cody,Park,Wyoming,82414,hydroelectric,5,Conventional Hydroelectric
powerplant_hydro_2020.856,856,Alcova,U S Bureau of Reclamation,Electric Utility,Alcova,Natrona,Wyoming,82620,hydroelectric,41.4,Conventional Hydroelectric
powerplant_hydro_2020.857,857,Falcon Dam & Power,International Bound & Wtr Comm,Electric Utility,Falcon Heights,Starr,Texas,78545,hydroelectric,30.5,Conventional Hydroelectric
powerplant_hydro_2020.858,858,Sam Rayburn Dam,USACE-Fort Worth District,Electric Utility,Jasper,Jasper,Texas,75951,hydroelectric,52,Conventional Hydroelectric
powerplant_hydro_2020.859,859,Whitney,USACE-Fort Worth District,Electric Utility,Clifton,Bosque,Texas,76634,hydroelectric,42,Conventional Hydroelectric
powerplant_hydro_2020.860,860,Broken Bow Dam,USCE-Tulsa District,Electric Utility,Broken Bow,McCurtain,Oklahoma,74728,hydroelectric,115,Conventional Hydroelectric
powerplant_hydro_2020.861,861,Denison,USCE-Tulsa District,Electric Utility,Denison,Grayson,Texas,75020,hydroelectric,80,Conventional Hydroelectric
powerplant_hydro_2020.862,862,Center Hill,USCE-Nashville District,Electric Utility,Lancaster,DeKalb,Tennessee,38569,hydroelectric,154,Conventional Hydroelectric
powerplant_hydro_2020.863,863,Cheatham,USCE-Nashville District,Electric Utility,Ashland City,Dickson,Tennessee,37036,hydroelectric,41.4,Conventional Hydroelectric
powerplant_hydro_2020.864,864,Eufaula Dam,USCE-Tulsa District,Electric Utility,Porum,Haskell,Oklahoma,74455,hydroelectric,103.5,Conventional Hydroelectric
powerplant_hydro_2020.865,865,Lemolo 2,PacifiCorp,Electric Utility,Toketee Falls,Douglas,Oregon,97447,hydroelectric,38.5,Conventional Hydroelectric
powerplant_hydro_2020.866,866,Madison Dam,NorthWestern Energy,Electric Utility,Ennis,Madison,Montana,59729,hydroelectric,8,Conventional Hydroelectric
powerplant_hydro_2020.867,867,Chelan,PUD No 1 of Chelan County,Electric Utility,Wenatchee,Chelan,Washington,98801,hydroelectric,62.1,Conventional Hydroelectric
powerplant_hydro_2020.868,868,Cedar Falls (WA),City of Seattle - (WA),Electric Utility,North Bend,King,Washington,98045,hydroelectric,30,Conventional Hydroelectric
powerplant_hydro_2020.869,869,Gorge,City of Seattle - (WA),Electric Utility,Rockport,Whatcom,Washington,98283,hydroelectric,193,Conventional Hydroelectric
powerplant_hydro_2020.870,870,Diablo,City of Seattle - (WA),Electric Utility,Rockport,Whatcom,Washington,98283,hydroelectric,182.4,Conventional Hydroelectric
powerplant_hydro_2020.871,871,Boundary,City of Seattle - (WA),Electric Utility,Metaline,Pend Oreille,Washington,99152,hydroelectric,1103.8,Conventional Hydroelectric
powerplant_hydro_2020.872,872,Queens Creek,"Duke Energy Carolinas, LLC",Electric Utility,Topton,Macon,North Carolina,28781,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.873,873,Wilson Dam,Tennessee Valley Authority,Electric Utility,Muscle Shoals,Lauderdale,Alabama,35662,hydroelectric,667.5,Conventional Hydroelectric
powerplant_hydro_2020.874,874,Azusa,City of Pasadena - (CA),Electric Utility,Azusa,Los Angeles,California,91702,hydroelectric,2,Conventional Hydroelectric
powerplant_hydro_2020.875,875,Proctor,Green Mountain Power Corp,Electric Utility,Proctor,Rutland,Vermont,5765,hydroelectric,6.5,Conventional Hydroelectric
powerplant_hydro_2020.876,876,Beldens,Green Mountain Power Corp,Electric Utility,New Haven,Addison,Vermont,5472,hydroelectric,4.4,Conventional Hydroelectric
powerplant_hydro_2020.877,877,Carver Falls,Green Mountain Power Corp,Electric Utility,Hampton,Washington,New York,12887,hydroelectric,1.9,Conventional Hydroelectric
powerplant_hydro_2020.878,878,Big Fork,PacifiCorp,Electric Utility,Big Fork,Flathead,Montana,59911,hydroelectric,4.6,Conventional Hydroelectric
powerplant_hydro_2020.879,879,Gorge 18,Green Mountain Power Corp,Electric Utility,South Burlington,Chittenden,Vermont,5403,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.880,880,San Francisquito 1,Los Angeles Department of Water & Power,Electric Utility,Saugus,Los Angeles,California,91390,hydroelectric,77,Conventional Hydroelectric
powerplant_hydro_2020.881,881,San Francisquito 2,Los Angeles Department of Water & Power,Electric Utility,Saugus,Los Angeles,California,91390,hydroelectric,44.9,Conventional Hydroelectric
powerplant_hydro_2020.882,882,Mcindoes,"Great River Hydro, LLC",IPP Non-CHP,Barnet,Caledonia,Vermont,5050,hydroelectric,10.2,Conventional Hydroelectric
powerplant_hydro_2020.883,883,Bend,PacifiCorp,Electric Utility,Bend,Deschutes,Oregon,97701,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.884,884,Mill C,New York State Elec & Gas Corp,Electric Utility,Town of Plattsburgh,Clinton,New York,12901,hydroelectric,6,Conventional Hydroelectric
powerplant_hydro_2020.885,885,Oak Grove,Portland General Electric Co,Electric Utility,Estacada,Clackamas,Oregon,97023,hydroelectric,44,Conventional Hydroelectric
powerplant_hydro_2020.886,886,Moyie Springs,City of Bonners Ferry,Electric Utility,Moyie Springs,Boundary,Idaho,83845,hydroelectric,4.3,Conventional Hydroelectric
powerplant_hydro_2020.887,887,Drop 2 (WA),Yakama Power,Electric Utility,Wapato,Yakima,Washington,98951,hydroelectric,2.1,Conventional Hydroelectric
powerplant_hydro_2020.888,888,Drop 3 (WA),Yakama Power,Electric Utility,Wapato,Yakima,Washington,98951,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.889,889,Fleish,Truckee Meadows Water Authority,IPP Non-CHP,Fleish,Washoe,Nevada,89439,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.890,890,Keowee,"Duke Energy Carolinas, LLC",Electric Utility,Seneca,Pickens,South Carolina,29672,hydroelectric,152,Conventional Hydroelectric
powerplant_hydro_2020.891,891,Waterbury 22,Green Mountain Power Corp,Electric Utility,Waterbury,Washington,Vermont,5676,hydroelectric,5,Conventional Hydroelectric
powerplant_hydro_2020.892,892,Lahontan,Truckee-Carson Irrigation District,IPP Non-CHP,Fallon,Churchill,Nevada,89406,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.893,893,Rainbow Falls Auscble,New York State Elec & Gas Corp,Electric Utility,Town of Auscble,Clinton,New York,12911,hydroelectric,2.6,Conventional Hydroelectric
powerplant_hydro_2020.894,894,E J West,Erie Boulevard Hydropower LP,IPP Non-CHP,Lake Luzerne,Saratoga,New York,12846,hydroelectric,20.6,Conventional Hydroelectric
powerplant_hydro_2020.895,895,Searsburg,"Great River Hydro, LLC",IPP Non-CHP,Searsburg,Bennington,Vermont,5363,hydroelectric,4.5,Conventional Hydroelectric
powerplant_hydro_2020.896,896,Verdi,Truckee Meadows Water Authority,IPP Non-CHP,Verdi,Washoe,Nevada,89439,hydroelectric,2.1,Conventional Hydroelectric
powerplant_hydro_2020.897,897,Washoe,Truckee Meadows Water Authority,IPP Non-CHP,Verdi,Washoe,Nevada,89439,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.898,898,Little Cottonwood,City of Murray - (UT),Electric Utility,Sandy,Salt Lake,Utah,84070,hydroelectric,4.8,Conventional Hydroelectric
powerplant_hydro_2020.899,899,Dam No. 4 Hydro Station,"PE Hydro Generation, LLC",IPP Non-CHP,Shepherdstown,Jefferson,West Virginia,25400,hydroelectric,1.9,Conventional Hydroelectric
powerplant_hydro_2020.900,900,Dam No. 5 Hydro Station,"PE Hydro Generation, LLC",IPP Non-CHP,Hedgesville,Berkeley,West Virginia,25400,hydroelectric,1,Conventional Hydroelectric
