FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_solar_2020.633,633,Selma Solar LLC,"Sustainable Power Group, LLC",IPP Non-CHP,Selma,Johnston,North Carolina,27576,solar,4,Solar Photovoltaic
powerplant_solar_2020.634,634,Turkey Branch Solar LLC,"Sustainable Power Group, LLC",IPP Non-CHP,Fairmont,Robeson,North Carolina,28340,solar,4,Solar Photovoltaic
powerplant_solar_2020.635,635,Gates Solar LLC,"Oppidum Renewables USA, LLC",IPP Non-CHP,Eure,Gates,North Carolina,27935,solar,5,Solar Photovoltaic
powerplant_solar_2020.636,636,Cirrus Solar LLC,"Oppidum Renewables USA, LLC",IPP Non-CHP,Bunn,Franklin,North Carolina,27508,solar,5,Solar Photovoltaic
powerplant_solar_2020.637,637,Chocowinity Solar LLC,"Oppidum Renewables USA, LLC",IPP Non-CHP,Chocowinity,Beaufort,North Carolina,27817,solar,5,Solar Photovoltaic
powerplant_solar_2020.638,638,Pearl City Peninsula Solar Park,Forest City Sustainable Resources Pearl City LLC,IPP Non-CHP,Honolulu,Honolulu,Hawaii,96782,solar,1,Solar Photovoltaic
powerplant_solar_2020.639,639,Braley Road 2,"Mass Solar, LLC",IPP Non-CHP,Freetown,Bristol,Massachusetts,2717,solar,2.6,Solar Photovoltaic
powerplant_solar_2020.640,640,Dartmouth,"Mass Solar, LLC",IPP Non-CHP,Dartmouth,Bristol,Massachusetts,2717,solar,6.3,Solar Photovoltaic
powerplant_solar_2020.641,641,Kapolei Solar Energy Park,Forest City Sustainable Resources Pearl City LLC,IPP Non-CHP,Kapolei,Honolulu,Hawaii,96707,solar,1,Solar Photovoltaic
powerplant_solar_2020.642,642,Blue Sky One,"SSA Solar of NM, LLC",IPP Non-CHP,Taos,Taos,New Mexico,87571,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.643,643,Mira Loma,Costco Wholesale,Commercial Non-CHP,Mira Loma,Riverside,California,91752,solar,3,Solar Photovoltaic
powerplant_solar_2020.644,644,Colleton Solar Farm,TIG Sun Energy I LLC,IPP Non-CHP,Walterboro,Colleton,South Carolina,29488,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.645,645,Apple Data Center - PV2,"Apple, Inc",Commercial Non-CHP,Conover,Catawba,North Carolina,28613,solar,19.4,Solar Photovoltaic
powerplant_solar_2020.646,646,Axio Green LLC,Axio Green LLC,IPP Non-CHP,Greenfield Township,Franklin,Massachusetts,1301,solar,2,Solar Photovoltaic
powerplant_solar_2020.647,647,Lenape II,"Lenape Solar II, LLC",IPP Non-CHP,Indianapolis,Marion,Indiana,46219,solar,4,Solar Photovoltaic
powerplant_solar_2020.648,648,Phoenix Airport East Economy Lot,Solar Star Arizona II LLC,Commercial Non-CHP,Phoenix,Maricopa,Arizona,85034,solar,1,Solar Photovoltaic
powerplant_solar_2020.649,649,Phoenix Airport Rental Car Center,Solar Star Arizona II LLC,Commercial Non-CHP,Phoenix,Maricopa,Arizona,85034,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.650,650,Barilla Solar,First Solar Asset Management,IPP Non-CHP,Fort Stockton,Pecos,Texas,79735,solar,30.2,Solar Photovoltaic
powerplant_solar_2020.651,651,Lost Hills/Blackwell,Southern Power Co,IPP Non-CHP,Lost Hills,Kern,California,93249,solar,32,Solar Photovoltaic
powerplant_solar_2020.652,652,North Star Solar,Southern Power Co,IPP Non-CHP,Mendota,Fresno,California,93640,solar,60,Solar Photovoltaic
powerplant_solar_2020.653,653,"OCI Alamo 2, LLC",OCI Solar Power,IPP Non-CHP,Converse,Bexar,Texas,78109,solar,4.4,Solar Photovoltaic
powerplant_solar_2020.654,654,"OCI Alamo 4, LLC",Consolidated Edison Development Inc.,IPP Non-CHP,Brackettville,Kinney,Texas,78837,solar,39.6,Solar Photovoltaic
powerplant_solar_2020.655,655,Orion Solar I,Orion Solar I LLC,IPP Non-CHP,Arvin,Kern,California,93203,solar,12,Solar Photovoltaic
powerplant_solar_2020.656,656,Orion Solar II,"Orion Solar II, LLC",IPP Non-CHP,Arvin,Kern,California,93203,solar,8,Solar Photovoltaic
powerplant_solar_2020.657,657,Charlotte Solar,Cypress Creek Renewables,IPP Non-CHP,Forest City,Rutherford,North Carolina,28043,solar,5,Solar Photovoltaic
powerplant_solar_2020.658,658,Elliana Solar,Cypress Creek Renewables,IPP Non-CHP,Burlington,Alamance,North Carolina,27217,solar,5,Solar Photovoltaic
powerplant_solar_2020.659,659,Flash Solar,Cypress Creek Renewables,IPP Non-CHP,Conover,Catawba,North Carolina,28613,solar,5,Solar Photovoltaic
powerplant_solar_2020.660,660,Amethyst Solar,Amethyst Solar LLC,IPP Non-CHP,Forest City,Rutherford,North Carolina,28043,solar,3,Solar Photovoltaic
powerplant_solar_2020.661,661,Angel Solar,Cypress Creek Renewables,IPP Non-CHP,Newton,Catawba,North Carolina,28658,solar,5,Solar Photovoltaic
powerplant_solar_2020.662,662,Audrey Solar,Audrey Solar LLC,IPP Non-CHP,Shelby,Cleveland,North Carolina,28150,solar,3,Solar Photovoltaic
powerplant_solar_2020.663,663,Buddy Solar,Cypress Creek Renewables,IPP Non-CHP,Gold Hill,Rowan,North Carolina,28071,solar,4,Solar Photovoltaic
powerplant_solar_2020.664,664,Milo Solar,Milo Solar LLC,IPP Non-CHP,Burlington,Alamance,North Carolina,27217,solar,3,Solar Photovoltaic
powerplant_solar_2020.665,665,Minnie Solar,Minnie Solar LLC,IPP Non-CHP,Graham,Alamance,North Carolina,27253,solar,3,Solar Photovoltaic
powerplant_solar_2020.666,666,Nick Solar,"Sustainable Power Group, LLC",IPP Non-CHP,Liberty,Guilford,North Carolina,27298,solar,4,Solar Photovoltaic
powerplant_solar_2020.667,667,Owen Solar,Owen Solar LLC,IPP Non-CHP,Lincolnton,Catawba,North Carolina,28092,solar,5,Solar Photovoltaic
powerplant_solar_2020.668,668,Sophie Solar,Sophie Solar LLC,IPP Non-CHP,Mooresboro,Cleveland,North Carolina,28114,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.669,669,Star Solar,Star Solar LLC,IPP Non-CHP,Durham,Durham,North Carolina,27704,solar,5,Solar Photovoltaic
powerplant_solar_2020.670,670,North Bay Solar 1,"Sustainable Power Group, LLC",Commercial Non-CHP,Fairfield,Solano,California,94534,solar,1,Solar Photovoltaic
powerplant_solar_2020.671,671,Tihonet Solar,Consolidated Edison Solutions Inc,IPP Non-CHP,Wareham,Plymouth,Massachusetts,2571,solar,1,Solar Photovoltaic
powerplant_solar_2020.672,672,Lancaster Dry Farm Ranch B,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,5,Solar Photovoltaic
powerplant_solar_2020.673,673,Rodeo Solar C2,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.674,674,Rodeo Solar D2,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.675,675,Summer Solar A2,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.676,676,Summer Solar B2,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.677,677,Summer Solar C2,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.678,678,Summer Solar D2,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,1,Solar Photovoltaic
powerplant_solar_2020.679,679,Summer North Solar,"Sustainable Power Group, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93536,solar,6.5,Solar Photovoltaic
powerplant_solar_2020.680,680,Expressway Solar A,"Sustainable Power Group, LLC",IPP Non-CHP,Victorville,San Bernardino,California,92394,solar,2,Solar Photovoltaic
powerplant_solar_2020.681,681,Expressway Solar B,"Sustainable Power Group, LLC",IPP Non-CHP,Victorville,San Bernardino,California,92394,solar,2,Solar Photovoltaic
powerplant_solar_2020.682,682,Expressway Solar C2,"Sustainable Power Group, LLC",IPP Non-CHP,Victorville,San Bernardino,California,92394,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.683,683,Maywood Photovoltaic Project,Hanwha Q CELLS USA,IPP Non-CHP,Indianapolis,Marion,Indiana,46241,solar,8,Solar Photovoltaic
powerplant_solar_2020.684,684,Sonne One,Cypress Creek Renewables,IPP Non-CHP,Goldsboro,Wayne,North Carolina,27530,solar,5,Solar Photovoltaic
powerplant_solar_2020.685,685,Brentwood Solar,CD US Solar MT1 LLC,IPP Non-CHP,Brentwood,Suffolk,New York,11722,solar,1,Solar Photovoltaic
powerplant_solar_2020.686,686,Deer Park,CD US Solar MT1 LLC,IPP Non-CHP,Deer Park,Suffolk,New York,11729,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.687,687,Dennison,CD US Solar MT1 LLC,IPP Non-CHP,Hauppauge,Suffolk,New York,11788,solar,2,Solar Photovoltaic
powerplant_solar_2020.688,688,North County,CD US Solar MT1 LLC,IPP Non-CHP,Hauppauge,Suffolk,New York,11788,solar,1,Solar Photovoltaic
powerplant_solar_2020.689,689,Riverhead,CD US Solar MT1 LLC,IPP Non-CHP,Riverhead,Suffolk,New York,11901,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.690,690,Cohalan,CD US Solar MT1 LLC,IPP Non-CHP,Central Islip,Suffolk,New York,11722,solar,4,Solar Photovoltaic
powerplant_solar_2020.691,691,Kirkwall Holdings,Cypress Creek Renewables,IPP Non-CHP,Warsaw,Duplin,North Carolina,27530,solar,5,Solar Photovoltaic
powerplant_solar_2020.692,692,Ayrshire,"CD Global Solar Holdings, LLC",IPP Non-CHP,Shelby,Cleveland,North Carolina,28152,solar,19.4,Solar Photovoltaic
powerplant_solar_2020.693,693,JMB Mcguire-Dix-Lakehurst Solar Project,WR-TGC Solar Generation IV LLC,IPP Non-CHP,McGuire AFB,Burlington,New Jersey,8641,solar,11.4,Solar Photovoltaic
powerplant_solar_2020.694,694,Storrie Lake Solar Project,MSM Solar LLC,IPP Non-CHP,Las Vegas,San Miguel,New Mexico,87701,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.695,695,"Hobart Solar, LLC","Sustainable Power Group, LLC",IPP Non-CHP,Hobart,Lake,Indiana,46342,solar,1,Solar Photovoltaic
powerplant_solar_2020.696,696,"Waterloo Solar, LLC","Sustainable Power Group, LLC",IPP Non-CHP,Waterloo,DeKalb,Indiana,46342,solar,1,Solar Photovoltaic
powerplant_solar_2020.697,697,"Valparaiso Solar, LLC","Sustainable Power Group, LLC",IPP Non-CHP,Valparaiso,Porter,Indiana,46383,solar,1,Solar Photovoltaic
powerplant_solar_2020.698,698,"AC Criminal Courts Complex SPE2, LLC","Sustainable Power Group, LLC",Commercial Non-CHP,Mays Landing,Atlantic,New Jersey,8330,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.699,699,Pamlico Partners Solar,SunEnergy1,IPP Non-CHP,Washington,Beaufort,North Carolina,27889,solar,5,Solar Photovoltaic
powerplant_solar_2020.700,700,"Arba Solar, LLC","Argand Energy Solutions, LLC",IPP Non-CHP,Snow Hill,Greene,North Carolina,28580,solar,2,Solar Photovoltaic
powerplant_solar_2020.701,701,"Franklin Solar, LLC","Argand Energy Solutions, LLC",IPP Non-CHP,Louisburg,Franklin,North Carolina,27549,solar,2,Solar Photovoltaic
powerplant_solar_2020.702,702,"Kenansville Solar 2, LLC",Cypress Creek Renewables,IPP Non-CHP,Kenansville,Duplin,North Carolina,28349,solar,2,Solar Photovoltaic
powerplant_solar_2020.703,703,"Samarcand Solar Farm, LLC","SRE Utility Solar 1, LLC",IPP Non-CHP,Biscoe,Moore,North Carolina,27209,solar,5,Solar Photovoltaic
powerplant_solar_2020.704,704,Albemarle Solar Center LLC,"SRE Utility Solar 1, LLC",IPP Non-CHP,Kinston,Lenoir,North Carolina,28501,solar,5,Solar Photovoltaic
powerplant_solar_2020.705,705,Boseman Solar Center LLC,Cypress Creek Renewables,IPP Non-CHP,Rocky Mount,Nash,North Carolina,27804,solar,5,Solar Photovoltaic
powerplant_solar_2020.706,706,Flemming Solar Center LLC,Cypress Creek Renewables,IPP Non-CHP,Greenville,Pitt,North Carolina,27834,solar,5,Solar Photovoltaic
powerplant_solar_2020.707,707,Littlefield Solar Center LLC,"SRE Utility Solar 1, LLC",IPP Non-CHP,Ayden,Pitt,North Carolina,28513,solar,5,Solar Photovoltaic
powerplant_solar_2020.708,708,Rams Horn Solar Center LLC,Cypress Creek Renewables,IPP Non-CHP,Greenville,Pitt,North Carolina,27834,solar,5,Solar Photovoltaic
powerplant_solar_2020.709,709,Upchurch Solar Center LLC,Cypress Creek Renewables,IPP Non-CHP,Elm City,Wilson,North Carolina,27822,solar,5,Solar Photovoltaic
powerplant_solar_2020.710,710,Shasta Solar Farm,Ignite Solar Holdings LLC,IPP Non-CHP,Fall River Mills,Shasta,California,96026,solar,3,Solar Photovoltaic
powerplant_solar_2020.711,711,Millville City Sewer Auth WTP,GSRP,Commercial Non-CHP,Millville,Cumberland,New Jersey,8332,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.712,712,Sheldon Solar,"Enel Green Power NA, Inc.",IPP Non-CHP,Sheldon Springs,Franklin,Vermont,5485,solar,2.3,Solar Photovoltaic
powerplant_solar_2020.713,713,Apple One,Cypress Creek Renewables,IPP Non-CHP,Newton,Catawba,North Carolina,28658,solar,5,Solar Photovoltaic
powerplant_solar_2020.714,714,Sonne Two,"Heelstone Energy Holdings, LLC",IPP Non-CHP,Newton,Catawba,North Carolina,28658,solar,5,Solar Photovoltaic
powerplant_solar_2020.715,715,Redcrest Solar Farm,"Sustainable Power Group, LLC",IPP Non-CHP,Edison,Kern,California,93307,solar,16,Solar Photovoltaic
powerplant_solar_2020.716,716,Cogenra - TEP,,IPP Non-CHP,Tucson,Pima,Arizona,85747,solar,1,Solar Photovoltaic
powerplant_solar_2020.717,717,Red Horse 2,Red Horse 2,IPP Non-CHP,Willcox,Cochise,Arizona,85643,solar,81,Solar Photovoltaic; Onshore Wind Turbine;
powerplant_solar_2020.718,718,Sudbury Landfill,Solar Sudbury One LF LLC,IPP Non-CHP,Sudbury,Middlesex,Massachusetts,1776,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.719,719,"Kenansville Solar Farm, LLC","SRE Utility Solar 1, LLC",IPP Non-CHP,Kenansville,Duplin,North Carolina,28349,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.720,720,"Gato Montes Solar, LLC","Gato Montes Solar, LLC",IPP Non-CHP,Tucson,Pima,Arizona,85747,solar,5,Solar Photovoltaic
powerplant_solar_2020.721,721,"Bethel Price Solar, LLC","Bethel Price Solar, LLC",IPP Non-CHP,Bethel,Pitt,North Carolina,27812,solar,3.2,Solar Photovoltaic
powerplant_solar_2020.722,722,"Dogwood Solar, LLC","Dogwood Solar, LLC",IPP Non-CHP,Scotland Neck,Halifax,North Carolina,27874,solar,20,Solar Photovoltaic
powerplant_solar_2020.723,723,Washington Airport Solar LLC,"Washington Airport Solar, LLC",IPP Non-CHP,Washington,Beaufort,North Carolina,27889,solar,5,Solar Photovoltaic
powerplant_solar_2020.724,724,"Washington Millfield Solar, LLC","Washington Millfield Solar, LLC",IPP Non-CHP,Bath,Beaufort,North Carolina,27808,solar,5,Solar Photovoltaic
powerplant_solar_2020.725,725,"Windsor Cooper HIill Solar, LLC","Windsor Cooper Hill Solar, LLC",IPP Non-CHP,Windsor,Bertie,North Carolina,27983,solar,5,Solar Photovoltaic
powerplant_solar_2020.726,726,Warsaw Farm,Duke Energy Progress - (NC),Electric Utility,Warsaw,Duplin,North Carolina,28398,solar,65,Solar Photovoltaic
powerplant_solar_2020.727,727,Castalia Solar,Castalia Solar LLC,IPP Non-CHP,Castalia,Nash,North Carolina,27816,solar,2,Solar Photovoltaic
powerplant_solar_2020.728,728,Oakboro Farm,Palmetto Power Management LLC,IPP Non-CHP,Laurinburg,Scotland,North Carolina,28352,solar,5,Solar Photovoltaic
powerplant_solar_2020.729,729,McKenzie Farm,McKenzie Farm LLC,IPP Non-CHP,Whiteville,Columbus,North Carolina,28427,solar,5,Solar Photovoltaic
powerplant_solar_2020.730,730,Nash 58 Farm,Nash 58 Farm LLC,IPP Non-CHP,Nashville,Nash,North Carolina,27856,solar,5,Solar Photovoltaic
powerplant_solar_2020.731,731,Nash 64 Farm,Nash 64 Farm LLC,IPP Non-CHP,Spring Hope,Nash,North Carolina,27882,solar,5,Solar Photovoltaic
powerplant_solar_2020.732,732,Pate Farm,Pate Farm LLC,IPP Non-CHP,Red Springs,Robeson,North Carolina,28377,solar,5,Solar Photovoltaic
powerplant_solar_2020.733,733,Erwin Farm,Erwin Farm LLC,IPP Non-CHP,Erwin,Harnett,North Carolina,28339,solar,5,Solar Photovoltaic
powerplant_solar_2020.734,734,Sigmon Catawba Farm,Sigmon Catawba Farm LLC,IPP Non-CHP,Newton,Catawba,North Carolina,28658,solar,5,Solar Photovoltaic
powerplant_solar_2020.735,735,Wagstaff Farm 1,Wagstaff Farm LLC,IPP Non-CHP,Roxboro,Person,North Carolina,27574,solar,5,Solar Photovoltaic
powerplant_solar_2020.736,736,Waco Farm,Waco Farm LLC,IPP Non-CHP,Waco,Cleveland,North Carolina,28169,solar,5,Solar Photovoltaic
powerplant_solar_2020.737,737,Sunfish Farm,Cypress Creek Renewables,IPP Non-CHP,Willow Spring,Wake,North Carolina,27592,solar,5,Solar Photovoltaic
powerplant_solar_2020.738,738,Garrell Solar Farm,Garrell Solar Farm LLC,IPP Non-CHP,Chadbourn,Columbus,North Carolina,28341,solar,5,Solar Photovoltaic
powerplant_solar_2020.739,739,Angier Farm,Angier Farm LLC,IPP Non-CHP,Angier,Harnett,North Carolina,27501,solar,5,Solar Photovoltaic
powerplant_solar_2020.740,740,Bladenboro Farm,Blandenboro Farm LLC,IPP Non-CHP,Bladenboro,Bladen,North Carolina,28320,solar,5,Solar Photovoltaic
powerplant_solar_2020.741,741,Berkley East Solar LLC,SunEdison LLC,IPP Non-CHP,Berkley,Bristol,Massachusetts,2779,solar,2.9,Solar Photovoltaic
powerplant_solar_2020.742,742,Dement Farm LLC,"SRE Utility Solar 1, LLC",IPP Non-CHP,Henderson,Vance,North Carolina,27536,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.743,743,Fusion Solar Center LLC,"Fusion Solar Centre, L.L.C",IPP Non-CHP,Baltic,New London,Connecticut,6330,solar,20,Solar Photovoltaic
powerplant_solar_2020.744,744,Kinsley Landfill Solar,Public Service Elec & Gas Co,Electric Utility,Sewell,Gloucester,New Jersey,8080,solar,8.6,Solar Photovoltaic
powerplant_solar_2020.745,745,Duplin Solar LLC,"SRE Utility Solar 1, LLC",IPP Non-CHP,Warsaw,Duplin,North Carolina,28398,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.746,746,North Carolina Solar III LLC,"SRE Utility Solar 1, LLC",IPP Non-CHP,Gibson,Scotland,North Carolina,28343,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.747,747,County College of Morris,Sunlight General Morris Solar LLC,Commercial Non-CHP,Randolph,Morris,New Jersey,7869,solar,2.9,Solar Photovoltaic
powerplant_solar_2020.748,748,Mercer County Community College,Sunlight General Mercer Solar LLC,Commercial Non-CHP,West Windsor,Mercer,New Jersey,8550,solar,7.5,Solar Photovoltaic
powerplant_solar_2020.749,749,ASTI,Perpetual Energy Systems,IPP Non-CHP,Cloverdale,Sonoma,California,95427,solar,1,Solar Photovoltaic
powerplant_solar_2020.750,750,Beringer,Perpetual Energy Systems,IPP Non-CHP,Saint Helena,Sonoma,California,94574,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.751,751,Camilla Solar Plant,Axium US Solar Holdings LLC,IPP Non-CHP,Pelham,Mitchell,Georgia,31779,solar,16,Solar Photovoltaic
powerplant_solar_2020.752,752,Camp Solar Plant,Axium US Solar Holdings LLC,IPP Non-CHP,Woodbury,Meriwether,Georgia,30293,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.753,753,Patriots Stadium,Sunlight General Somerset Solar LLC,Commercial Non-CHP,Bridgewater,Somerset,New Jersey,8807,solar,1,Solar Photovoltaic
powerplant_solar_2020.754,754,Valley Center 1,Sol Orchard San Diego 22 LLC,IPP Non-CHP,Valley Center,San Diego,California,92082,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.755,755,Valley Center 2,Sol Orchard San Diego 23 LLC,IPP Non-CHP,Valley Center,San Diego,California,92082,solar,5,Solar Photovoltaic
powerplant_solar_2020.756,756,Ramona 1,Sol Orchard San Diego 20 LLC,IPP Non-CHP,Ramona,San Diego,California,92065,solar,2,Solar Photovoltaic
powerplant_solar_2020.757,757,Ramona 2,Sol Orchard San Diego 21 LLC,IPP Non-CHP,Ramona,San Diego,California,92065,solar,5,Solar Photovoltaic
powerplant_solar_2020.758,758,Santa Fe Springs Rooftop Solar BLDG M,Golden Springs Development Company LLC,IPP Non-CHP,Santa Fe Springs,Los Angeles,California,90670,solar,1.8,Solar Photovoltaic
powerplant_solar_2020.759,759,Santa Fe Springs Rooftop Solar BLDG H,Golden Springs Development Company LLC,IPP Non-CHP,Santa Fe Springs,Los Angeles,California,90670,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.760,760,Copper Mountain Solar 3,Consolidated Edison Development Inc.,IPP Non-CHP,Boulder City,Clark,Nevada,89006,solar,255,Solar Photovoltaic
powerplant_solar_2020.761,761,Tioga Solar Morris County 1 LLC,Nautilus Solar Solutions,Commercial Non-CHP,Morristown,Morris,New Jersey,7960,solar,1,Solar Photovoltaic
powerplant_solar_2020.762,762,2081 Terzian Solar Project,Solarenewal LLC,IPP Non-CHP,Reedley,Fresno,California,93654,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.763,763,2127 Harris Solar Project,Solarenewal LLC,IPP Non-CHP,Live Oak,Butte,California,95953,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.764,764,2097 Helton Solar Project,Solarenewal LLC,IPP Non-CHP,Merced,Merced,California,95348,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.765,765,"Integrys MA Solar, LLC - Ashburnham Site","Integrys MA Solar, LLC",IPP Non-CHP,Ashburnham,Worcester,Massachusetts,1430,solar,2.9,Solar Photovoltaic
powerplant_solar_2020.766,766,Open View Solar Farm,Cross Pollination Inc,IPP Non-CHP,New Haven,Addison,Vermont,5472,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.767,767,Walpole Solar 2,"Walpole Solar 2, LLC",IPP Non-CHP,Walpole,Norfolk,Massachusetts,2081,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.768,768,Gardner Solar 1,"Gardner Solar 1, LLC",IPP Non-CHP,Gardner,Worcester,Massachusetts,1440,solar,2,Solar Photovoltaic
powerplant_solar_2020.769,769,Rockville Solar I LLC,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Indianapolis,Marion,Indiana,46231,solar,2.8,Solar Photovoltaic
powerplant_solar_2020.770,770,Halifax,"HXOap Solar One, LLC",IPP Non-CHP,Roanoke Rapids,Halifax,North Carolina,27879,solar,20,Solar Photovoltaic
powerplant_solar_2020.771,771,Cloverdale Solar I,GLT Cloverdale Solar LLC,IPP Non-CHP,Cloverdale,Sonoma,California,95425,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.772,772,Delilah Road Landfill,CVI CleanCapital Solar 5 LLC,IPP Non-CHP,Egg Harbor,Atlantic,New Jersey,8234,solar,8.5,Solar Photovoltaic
powerplant_solar_2020.773,773,Dessie Solar Center LLC,Dessie Solar Center LLC,IPP Non-CHP,Chadbourn,Columbus,North Carolina,28431,solar,4.8,Solar Photovoltaic
powerplant_solar_2020.774,774,"Rockville Solar II, LLC",Greenbacker Renewable Energy Corporation,IPP Non-CHP,Indianapolis,Marion,Indiana,46214,solar,2.7,Solar Photovoltaic
powerplant_solar_2020.776,776,BearPond Solar Center LLC,BearPond Solar Center LLC,IPP Non-CHP,Henderson,Vance,North Carolina,27537,solar,4.8,Solar Photovoltaic
powerplant_solar_2020.777,777,Shankle Solar Center LLC,Shankle Solar Center LLC,IPP Non-CHP,Shannon,Hoke,North Carolina,28386,solar,4.8,Solar Photovoltaic
powerplant_solar_2020.778,778,Graham Solar Center LLC,Graham Solar Center LLC,IPP Non-CHP,Fair Bluff,Columbus,North Carolina,28439,solar,4.8,Solar Photovoltaic
powerplant_solar_2020.779,779,Butler Solar Power Project,MC Power Companies Inc,IPP Non-CHP,Butler,Bates,Missouri,64730,solar,2.8,Solar Photovoltaic
powerplant_solar_2020.780,780,Oregon University System OIT Klamath Falls,Tesla Inc.,IPP Non-CHP,Klamath Falls,Klamath,Oregon,97601,solar,2,Solar Photovoltaic
powerplant_solar_2020.781,781,Las Virgenes Municipal Water District,Tesla Inc.,IPP Non-CHP,Calabasas,Los Angeles,California,91302,solar,1,Solar Photovoltaic
powerplant_solar_2020.782,782,Technology Drive Solar,WE 90 Technology Drive LLC,IPP Non-CHP,Brattleboro,Windham,Vermont,5301,solar,2,Solar Photovoltaic
powerplant_solar_2020.783,783,Fort Huachuca Solar PV Project,Tucson Electric Power Co,Electric Utility,Sierra Vista,Cochise,Arizona,85613,solar,17.7,Solar Photovoltaic
powerplant_solar_2020.784,784,White River Solar 2,Consolidated Edison Development Inc.,IPP Non-CHP,Alpaugh,Tulare,California,93201,solar,19.8,Solar Photovoltaic
powerplant_solar_2020.785,785,Fairview Farms Solar,Fairview Farms Solar LLC,IPP Non-CHP,Whately,Franklin,Massachusetts,1375,solar,2.3,Solar Photovoltaic
powerplant_solar_2020.786,786,Henrietta Solar Project,Southern Power Co,IPP Non-CHP,Lemoore,Kings,California,19177,solar,102,Solar Photovoltaic
powerplant_solar_2020.787,787,RE Camelot LLC,Dominion Renewable Energy,IPP Non-CHP,Mojave,Kern,California,93501,solar,45,Solar Photovoltaic
powerplant_solar_2020.788,788,"RE Adams East, LLC",Dominion Renewable Energy,IPP Non-CHP,Fresno,Fresno,California,93668,solar,19,Solar Photovoltaic
powerplant_solar_2020.789,789,"RE Kansas Solar, LLC",Dominion Renewable Energy,IPP Non-CHP,Lemoore,Kings,California,93245,solar,20,Solar Photovoltaic
powerplant_solar_2020.790,790,"RE Old River One, LLC",Dominion Renewable Energy,IPP Non-CHP,Bakersfield,Kern,California,93313,solar,20,Solar Photovoltaic
powerplant_solar_2020.791,791,"RE Columbia Two, LLC",Dominion Renewable Energy,IPP Non-CHP,Mojave,Kern,California,93501,solar,15,Solar Photovoltaic
powerplant_solar_2020.792,792,"RE Kent South, LLC",Dominion Renewable Energy,IPP Non-CHP,Lemoore,Kings,California,93245,solar,20,Solar Photovoltaic
powerplant_solar_2020.793,793,Parkland Landfill Solar,Public Service Elec & Gas Co,Electric Utility,Bordentown,Burlington,New Jersey,8505,solar,7.8,Solar Photovoltaic
powerplant_solar_2020.794,794,Woodmere Solar Farm,"Sustainable Power Group, LLC",IPP Non-CHP,Edison,Kern,California,93307,solar,15,Solar Photovoltaic
powerplant_solar_2020.795,795,Hayworth Solar,"Sustainable Power Group, LLC",IPP Non-CHP,Edison,Kern,California,93307,solar,26,Solar Photovoltaic
powerplant_solar_2020.796,796,Macho Springs,Southern Power Co,IPP Non-CHP,Deming,Luna,New Mexico,88030,solar,52.2,Solar Photovoltaic
powerplant_solar_2020.797,797,Scituate PV,Main Street Power,IPP Non-CHP,Scituate,Plymouth,Massachusetts,2066,solar,2.5,Solar Photovoltaic
