FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_wind_2020.1062,1062,"Heartland Divide Wind Project, LLC","Heartland Divide Wind Project, LLC",IPP Non-CHP,Melville,Audubon,Iowa,50025,wind,103.5,Onshore Wind Turbine
powerplant_wind_2020.1063,1063,Turtle Creek Wind Farm LLC,Turtle Creek Wind Farm LLC,IPP Non-CHP,St. Ansgar,Mitchell,Iowa,50461,wind,200.1,Onshore Wind Turbine
powerplant_wind_2020.1064,1064,August Wind Farm,"August Wind Energy, LLC",IPP Non-CHP,Clearfield,Taylor,Iowa,50840,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.1065,1065,Whirlpool Corp-Greenville Wind Farm,OEE XXVI LLC,IPP Non-CHP,Greenville,Darke,Ohio,45331,wind,4.5,Onshore Wind Turbine
powerplant_wind_2020.1066,1066,"Creston Ridge II, LLC","Creston Ridge II, LLC",IPP Non-CHP,Creston,Platte,Nebraska,68631,wind,6.9,Onshore Wind Turbine
powerplant_wind_2020.1067,1067,Arkwright Summit Wind Farm LLC,Arkwright Summit Wind Farm LLC,IPP Non-CHP,Fredonia,Chautauqua,New York,14063,wind,78.4,Onshore Wind Turbine
powerplant_wind_2020.1068,1068,Wildcat Ranch Wind Project,"Wildcat Ranch Wind Project, LLC",IPP Non-CHP,Morton,Cochran,Texas,79346,wind,150,Onshore Wind Turbine
powerplant_wind_2020.1069,1069,Perennial Windfarm,"Perennial Wind, LLC",IPP Non-CHP,Fairmont,Fillmore,Nebraska,68354,wind,6.9,Onshore Wind Turbine
powerplant_wind_2020.1070,1070,Seneca Nation Cattaraugus Wind Turbine,Seneca Nation,Commercial Non-CHP,Irving,Erie,New York,14081,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.1071,1071,Hilltopper Wind Project,"Hilltopper Wind Project, LLC",IPP Non-CHP,Mt. Pulaski,Logan,Illinois,62548,wind,185,Onshore Wind Turbine
powerplant_wind_2020.1072,1072,Aurora County Wind,Consolidated Edison Development Inc.,IPP Non-CHP,White Lake,Aurora,South Dakota,57833,wind,20,Onshore Wind Turbine
powerplant_wind_2020.1073,1073,Brule County Wind,Consolidated Edison Development Inc.,IPP Non-CHP,Kimball,Brule,South Dakota,57355,wind,20,Onshore Wind Turbine
powerplant_wind_2020.1074,1074,"Foxtail Wind, LLC","Foxtail Wind, LLC",Electric Utility,Forbes,Dickey,North Dakota,58413,wind,150,Onshore Wind Turbine
powerplant_wind_2020.1075,1075,Meadow Lake Wind Farm VI LLC,Meadow Lake Wind Farm VI LLC,IPP Non-CHP,Remington,Benton,Indiana,47997,wind,200.4,Onshore Wind Turbine
powerplant_wind_2020.1076,1076,Town of Otis Wind Energy Project,Town of Otis,Commercial Non-CHP,Otis,Berkshire,Massachusetts,1253,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.1077,1077,"Midway Wind, LLC","Midway Wind, LLC",IPP Non-CHP,Taft,San Patricio,Texas,78390,wind,162.9,Onshore Wind Turbine
powerplant_wind_2020.1078,1078,Live Oak Wind Project,Engie North America,IPP Non-CHP,Eldorado,Schleicher,Texas,76936,wind,199.5,Onshore Wind Turbine
powerplant_wind_2020.1079,1079,Upstream Wind Energy LLC,Invenergy Services LLC,IPP Non-CHP,Neligh,Antelope,Nebraska,68756,wind,202.5,Onshore Wind Turbine
powerplant_wind_2020.1080,1080,Bishop Hill III,Invenergy Services LLC,IPP Non-CHP,Cambridge,Henry,Illinois,61238,wind,119,Onshore Wind Turbine
powerplant_wind_2020.1081,1081,Hilltop Power,"Hilltop Power, LLC",IPP Non-CHP,Edgerton,Pipestone,Minnesota,56128,wind,2,Onshore Wind Turbine
powerplant_wind_2020.1082,1082,"Diamond Vista Wind Project, LLC","Enel Green Power Diamond Vista Wind Project, LLC",IPP Non-CHP,Tampa,Marion,Kansas,67483,wind,299.3,Onshore Wind Turbine
powerplant_wind_2020.1083,1083,"Minco Wind IV, LLC","Minco Wind IV, LLC",IPP Non-CHP,Hinton,Canadian,Oklahoma,73047,wind,130,Onshore Wind Turbine
powerplant_wind_2020.1084,1084,"PYCO Industries, Inc. Wind Farm","PYCO Industries, Inc.",Industrial Non-CHP,Lubbock,Lubbock,Texas,79404,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1085,1085,"Stillwater Wind, LLC",Pattern Operators LP,IPP Non-CHP,Reed Point,Stillwater,Montana,59069,wind,79.7,Onshore Wind Turbine
powerplant_wind_2020.1086,1086,"Rio Bravo Windpower, LLC","Rio Bravo Windpower, LLC",IPP Non-CHP,Roma,Starr,Texas,78584,wind,237.6,Onshore Wind Turbine
powerplant_wind_2020.1087,1087,Wildhorse Mountain Wind Facility,Southern Power Co,IPP Non-CHP,Clayton,Pushmataha,Oklahoma,74536,wind,100,Onshore Wind Turbine
powerplant_wind_2020.1088,1088,"Persimmon Creek Wind Farm 1, LLC","Persimmon Creek Wind Farm 1, LLC",IPP Non-CHP,Vici,Woodward,Oklahoma,73859,wind,198.6,Onshore Wind Turbine
powerplant_wind_2020.1089,1089,Sholes Wind Energy Center,"Sholes Wind Energy Center, LLC",IPP Non-CHP,Randolph,Wayne,Nebraska,68771,wind,160,Onshore Wind Turbine
powerplant_wind_2020.1090,1090,Ivester Wind Farm,MidAmerican Energy Co,Electric Utility,Wellsburg,Grundy,Iowa,50680,wind,90.8,Onshore Wind Turbine
powerplant_wind_2020.1091,1091,Pegasus Wind,"Pegasus Wind, LLC",IPP Non-CHP,Reese,Tuscola,Michigan,48757,wind,48,Onshore Wind Turbine
powerplant_wind_2020.1092,1092,Tahoka Wind,RWE Renewables Americas LLC,IPP Non-CHP,Tahoka,Lynn,Texas,79373,wind,300,Onshore Wind Turbine
powerplant_wind_2020.1093,1093,Casa Mesa Wind Energy Center,"Casa Mesa Wind, LLC",IPP Non-CHP,House,Quay,New Mexico,88121,wind,51.9,Batteries; Onshore Wind Turbine;
powerplant_wind_2020.1094,1094,"Armadillo Flats Wind Project, LLC","Armadillo Flats Wind Project, LLC",IPP Non-CHP,Enid,Garfield,Oklahoma,73701,wind,247.3,Onshore Wind Turbine
powerplant_wind_2020.1095,1095,"Pratt Wind, LLC","Pratt Wind, LLC",IPP Non-CHP,Andover,Pratt,Kansas,67124,wind,243.5,Onshore Wind Turbine
powerplant_wind_2020.1096,1096,"Torrecillas Wind Energy, LLC","Torrecillas Wind Energy, LLC",IPP Non-CHP,Bruni,Webb,Texas,78344,wind,300,Onshore Wind Turbine
powerplant_wind_2020.1097,1097,"Blue Summit II Wind, LLC","Blue Summit II Wind, LLC",IPP Non-CHP,Vernon,Wilbarger,Texas,76384,wind,99.4,Onshore Wind Turbine
powerplant_wind_2020.1098,1098,"Solomon Forks Wind Project, LLC",Engie North America,IPP Non-CHP,Colby,Thomas,Kansas,67701,wind,275.6,Onshore Wind Turbine
powerplant_wind_2020.1099,1099,Glaciers Edge Wind Project,Glaciers Edge Wind Project LLC,IPP Non-CHP,Cleghorn,Cherokee,Iowa,51035,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1100,1100,Santa Rita East,Invenergy Services LLC,IPP Non-CHP,Barnhart,Irion,Texas,76930,wind,302.4,Onshore Wind Turbine
powerplant_wind_2020.1101,1101,Whispering Willow North,Interstate Power and Light Co,Electric Utility,Latimer,Franklin,Iowa,50452,wind,201.3,Onshore Wind Turbine
powerplant_wind_2020.1102,1102,Golden Plains,Interstate Power and Light Co,Electric Utility,Buffalo Center,Winnebago,Iowa,50424,wind,199.8,Onshore Wind Turbine
powerplant_wind_2020.1103,1103,"WED Green Hill, LLC","WED Green Hill, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1104,1104,"WED Plainfield II, LLC","WED Plainfield II, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1105,1105,"WED Plainfield III, LLC","WED Plainfield III, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1106,1106,"WED Plainfield, LLC","WED Plainfield, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1107,1107,"WED Shun I, LLC","WED Shun I, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1108,1108,"WED Shun II, LLC","WED Shun II, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1109,1109,"WED Shun III, LLC","WED Shun III, LLC",IPP Non-CHP,Johnston,Providence,Rhode Island,2919,wind,3,Onshore Wind Turbine
powerplant_wind_2020.1110,1110,Roseman,"Roseman Energy, LLC",IPP Non-CHP,Anita,Cass,Iowa,50020,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.1111,1111,Arbor Hill Wind Farm,MidAmerican Energy Co,Electric Utility,Greenfield,Adair,Iowa,50849,wind,310,Onshore Wind Turbine
powerplant_wind_2020.1112,1112,North English,MidAmerican Energy Co,Electric Utility,Montezuma,Poweshiek,Iowa,50171,wind,340,Onshore Wind Turbine
powerplant_wind_2020.1113,1113,Galactic Wind,Galactic Wind,Commercial Non-CHP,Waunakee,Dane,Wisconsin,53597,wind,9.9,Onshore Wind Turbine
powerplant_wind_2020.1114,1114,Birch,Birch Power LLC,IPP Non-CHP,Clearfield,Taylor,Iowa,50840,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.1115,1115,"East Fork Wind Project, LLC",Engie North America,IPP Non-CHP,Colby,Thomas,Kansas,67701,wind,195.8,Onshore Wind Turbine
powerplant_wind_2020.1116,1116,"Seymour Hills Wind Project, LLC",Engie North America,IPP Non-CHP,Seymour,Baylor,Texas,76380,wind,30.2,Onshore Wind Turbine
powerplant_wind_2020.1117,1117,Prevailing Wind Park,"Prevailing Wind Park, LLC",IPP Non-CHP,Lesterville,Yankton,South Dakota,57040,wind,220,Onshore Wind Turbine
powerplant_wind_2020.1118,1118,Mesteno,Mesteno Wind,IPP Non-CHP,Rio Grande City,Starr,Texas,78582,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1119,1119,Ranchero Wind Farm LLC,Ranchero Wind Farm LLC,IPP Non-CHP,Iraan,Crockett,Texas,79744,wind,300,Onshore Wind Turbine
powerplant_wind_2020.1120,1120,"Stoneray Power Partners, LLC","EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,100,Onshore Wind Turbine
powerplant_wind_2020.1121,1121,"Palmer's Creek Wind Farm, LLC","Palmer's Creek Wind Farm, LLC",IPP Non-CHP,Granite Falls,Chippewa,Minnesota,56241,wind,44.6,Onshore Wind Turbine
powerplant_wind_2020.1122,1122,"Polk County Renewables, LLC","Polk County Renewables, LLC",IPP Non-CHP,Osceola,Polk,Nebraska,68651,wind,2.5,Onshore Wind Turbine
powerplant_wind_2020.1123,1123,Lockett Windfarm,"Lockett Windfarm, LLC",IPP Non-CHP,Vernon,Wilbarger,Texas,76384,wind,183.8,Onshore Wind Turbine
powerplant_wind_2020.1124,1124,"Emmons-Logan Wind, LLC","Emmons-Logan Wind, LLC",IPP Non-CHP,Linton,Emmons,North Dakota,58552,wind,200,Onshore Wind Turbine
powerplant_wind_2020.1125,1125,"Lake Region Community Hybrid, LLC","Lake Region Community Hybrid, LLC",IPP Non-CHP,Rothsay,Otter Tail,Minnesota,56579,wind,2.5,Solar Photovoltaic; Onshore Wind Turbine;
powerplant_wind_2020.1126,1126,Busch Ranch II Wind Farm,Black Hills Electric Generation LLC,IPP Non-CHP,Walsenburg,Huerfano,Colorado,81089,wind,59.4,Onshore Wind Turbine
powerplant_wind_2020.1127,1127,Prairie Queen Wind Farm,Prairie Queen Wind Farm LLC,IPP Non-CHP,Moran,Allen,Kansas,66755,wind,199.3,Onshore Wind Turbine
powerplant_wind_2020.1128,1128,Blue Summit III Wind,"Blue Summit III Wind, LLC",IPP Non-CHP,Chilicothe,Hardeman,Texas,79225,wind,200.2,Onshore Wind Turbine
powerplant_wind_2020.1129,1129,Jiminy Peak Wind QF,"Jiminy Peak Mountain Resort, LLC",IPP Non-CHP,Hancock,Berkshire,Massachusetts,1237,wind,1.7,Onshore Wind Turbine
powerplant_wind_2020.1130,1130,Mesquite Star,Mesquite Star LLC,IPP Non-CHP,Roscoe,Nolan,Texas,79545,wind,418.9,Onshore Wind Turbine
powerplant_wind_2020.1131,1131,Whitney Hill Wind Power LLC,Whitney Hill Wind Power LLC,IPP Non-CHP,Mt.Pulaski,Logan,Illinois,62548,wind,65,Onshore Wind Turbine
powerplant_wind_2020.1132,1132,Hidalgo Wind Farm II,Hidalgo Wind Farm II LLC,IPP Non-CHP,Edinburg,Hidalgo,Texas,78541,wind,50.4,Onshore Wind Turbine
powerplant_wind_2020.1133,1133,Jumbo Hill Wind Project,Engie North America,IPP Non-CHP,Andrews,Andrews,Texas,79714,wind,160.7,Onshore Wind Turbine
powerplant_wind_2020.1134,1134,GE-Lubbock,GE Wind Energy LLC,IPP Non-CHP,Lubbock,Lubbock,Texas,79416,wind,6.1,Onshore Wind Turbine
powerplant_wind_2020.1135,1135,Harbec Energy,Harbec Energy,Industrial CHP,Ontario,Ontario,New York,14519,wind,1.7,Natural Gas Fired Combustion Turbine; Onshore Wind Turbine;
powerplant_wind_2020.1136,1136,Pembina Land Port of Entry Wind Turbine,General Services Administration - Region 8,Commercial Non-CHP,Pembina,Pembina,North Dakota,58271,wind,0.8,Onshore Wind Turbine
powerplant_wind_2020.1137,1137,Ida Grove II,MidAmerican Energy Co,Electric Utility,Ida Grove,Ida,Iowa,51445,wind,201,Onshore Wind Turbine
powerplant_wind_2020.1138,1138,Holiday Hill Community Wind,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Russell,Hampden,Massachusetts,1071,wind,5,Onshore Wind Turbine
powerplant_wind_2020.1139,1139,Glen Ullin Energy Center,Allete Clean Energy,IPP Non-CHP,Glen Ullin,Morton,North Dakota,58631,wind,106.7,Onshore Wind Turbine
powerplant_wind_2020.1140,1140,South Peak Wind,Allete Clean Energy,IPP Non-CHP,Geyser,Judith Basin,Montana,59447,wind,80,Onshore Wind Turbine
powerplant_wind_2020.1141,1141,Timber Road IV,Paulding Wind Farm IV LLC,IPP Non-CHP,Payne,Paulding,Ohio,45880,wind,125.1,Onshore Wind Turbine
powerplant_wind_2020.1142,1142,"Canadian Breaks, LLC",RWE Renewables Americas LLC,IPP Non-CHP,Vega,Deaf Smith,Texas,79092,wind,210.1,Onshore Wind Turbine
powerplant_wind_2020.1143,1143,Palo Alto Wind Farm,MidAmerican Energy Co,Electric Utility,Emmetsburg,Palo Alto,Iowa,50536,wind,250,Onshore Wind Turbine
powerplant_wind_2020.1144,1144,"Cuming County Renewables, LLC",Cuming County Renewables. LLC,IPP Non-CHP,Wisner,Cuming,Nebraska,68791,wind,2.5,Onshore Wind Turbine
powerplant_wind_2020.1145,1145,Cisco,Allete Clean Energy,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,wind,8.4,Onshore Wind Turbine
powerplant_wind_2020.1146,1146,Lincoln Heights I,Allete Clean Energy,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,56149,wind,5.2,Onshore Wind Turbine
powerplant_wind_2020.1147,1147,Lincoln Heights II,Allete Clean Energy,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,56149,wind,3.9,Onshore Wind Turbine
